date,year,round,home_team,away_team,bet_side,bet_team,model_prob,market_prob,edge,odds,ev_per_dollar,bet_amount,bet_fraction,won,profit,bankroll,real_odds
2024-03-07 19:30:00,2024,0,Sydney,Melbourne,away,Melbourne,0.5979519166487711,0.4805194805194806,0.1174324361292905,2.0,0.19590383329754224,48.97595832438556,0.04897595832438556,False,-48.97595832438556,951.0240416756144,True
2024-03-09 19:30:00,2024,0,Greater Western Sydney,Collingwood,away,Collingwood,0.550218633634906,0.4545454545454546,0.09567317908945139,2.1,0.15545913063330263,33.60122062051381,0.035331620598477866,False,-33.60122062051381,917.4228210551006,True
2024-03-16 20:10:00,2024,1,Gold Coast,Adelaide,home,Gold Coast,0.6695063680642822,0.5663265306122449,0.10317983745203729,1.7,0.13816082570927973,45.26853374339625,0.049343152039028476,True,31.68797362037737,949.110794675478,True
2024-03-22 19:40:00,2024,2,Adelaide,Geelong,away,Geelong,0.43038211892987466,0.3212669683257918,0.10911515060408283,3.0,0.291146356789624,34.541268757433784,0.036393294598703,True,69.08253751486757,1018.1933321903456,True
2024-03-23 16:35:00,2024,2,Hawthorn,Melbourne,away,Melbourne,0.8326736000193267,0.7346938775510204,0.09797972246830622,1.3,0.0824756800251247,69.98015622453869,0.06872973335427057,True,20.99404686736161,1039.1873790577072,True
2024-03-29 19:30:00,2024,3,Fremantle,Adelaide,home,Fremantle,0.6491288115275984,0.5663265306122449,0.08280228091535347,1.7,0.1035189795969172,38.41986324644594,0.03697106414175614,True,26.89390427251216,1066.0812833302193,True
2024-03-30 19:30:00,2024,3,Port Adelaide,Melbourne,away,Melbourne,0.45119246961770765,0.3765281173594133,0.07466435225829438,2.55,0.15054079752515437,25.885278486963113,0.02428077379437974,True,40.12218165479282,1106.203464985012,True
2024-04-06 16:20:00,2024,4,Fremantle,Carlton,home,Fremantle,0.5466139548734164,0.40954773869346733,0.13706621617994902,2.35,0.28454279395252846,58.28930085311172,0.05269310999120897,False,-58.28930085311172,1047.9141641319004,True
2024-04-07 15:20:00,2024,4,Richmond,St Kilda,home,Richmond,0.4126632663428669,0.3317972350230415,0.0808660313198254,2.9,0.19672347239431387,27.12490962358058,0.025884667420304458,False,-27.12490962358058,1020.7892545083198,True
2024-04-13 19:30:00,2024,5,Gold Coast,Hawthorn,away,Hawthorn,0.35346317948124184,0.2758121249741361,0.07765105450710574,3.5,0.2371211281843465,24.205069966747082,0.02371211281843465,False,-24.205069966747082,996.5841845415728,True
2024-04-13 19:30:00,2024,5,Port Adelaide,Fremantle,away,Fremantle,0.3524043723422311,0.2495126705653021,0.102891701776929,3.85,0.3567568335175898,31.187562983400078,0.03129445908049033,False,-31.187562983400078,965.3966215581727,True
2024-04-19 19:40:00,2024,6,Adelaide,Essendon,home,Adelaide,0.7606371033136189,0.6787330316742082,0.08190407163941071,1.42,0.08010468670533877,46.03142495018448,0.047681361134130226,False,-46.03142495018448,919.3651966079882,True
2024-04-20 19:30:00,2024,6,Brisbane Lions,Geelong,home,Brisbane Lions,0.6747331281912521,0.6,0.07473312819125211,1.6,0.0795730051060034,30.48193811832052,0.03315541879416808,False,-30.48193811832052,888.8832584896677,True
2024-04-20 20:10:00,2024,6,West Coast,Fremantle,home,West Coast,0.243835149637676,0.1608391608391608,0.08299598879851519,6.0,0.4630108978260561,20.578131778792567,0.023150544891302804,True,102.89065889396284,991.7739173836305,True
2024-04-26 19:40:00,2024,7,Port Adelaide,St Kilda,away,St Kilda,0.3347795279865644,0.21328671328671325,0.12149281469985115,4.5,0.5065078759395398,35.88152145044424,0.036179133995681415,False,-35.88152145044424,955.8923959331863,True
2024-04-27 19:40:00,2024,7,Fremantle,Western Bulldogs,away,Western Bulldogs,0.6241416512231945,0.5324675324675325,0.091674118755662,1.8,0.12345497220175017,36.878021614936216,0.03857967881304693,False,-36.878021614936216,919.0143743182501,True
2024-05-04 19:30:00,2024,8,Melbourne,Geelong,home,Melbourne,0.5798208899344243,0.4573643410852713,0.12245654884915297,2.1,0.21762386886229101,45.454423563453474,0.04945997019597523,True,49.99986591979883,969.014240238049,True
2024-05-05 19:10:00,2024,8,Brisbane Lions,Gold Coast,home,Brisbane Lions,0.7640911166055169,0.6411483253588518,0.12294279124666507,1.5,0.1461366749082753,70.80425950357858,0.07306833745413766,True,35.40212975178929,1004.4163699898382,True
2024-05-10 19:10:00,2024,9,Geelong,Port Adelaide,away,Port Adelaide,0.34511801249596685,0.2409867172675522,0.10413129522841466,4.0,0.3804720499838675,31.84602961061571,0.031706004165322293,True,95.53808883184712,1099.9544588216854,True
2024-05-12 16:00:00,2024,9,Adelaide,Brisbane Lions,away,Brisbane Lions,0.5089216829312392,0.4274809160305344,0.08144076690070479,2.25,0.14507378659528813,31.91491168472657,0.029014757319057626,True,39.89363960590821,1139.8480984275936,True
2024-05-24 20:10:00,2024,11,Fremantle,Collingwood,away,Collingwood,0.4875109371930234,0.39999999999999997,0.08751093719302344,2.4,0.17002624926325616,34.60787444741046,0.03036183022558146,True,48.45102422637464,1188.2991226539682,True
2024-05-25 16:35:00,2024,11,Geelong,Greater Western Sydney,away,Greater Western Sydney,0.4029109829231676,0.3317972350230415,0.07111374790012615,2.9,0.16844185047718607,26.336750413190938,0.022163401378577117,True,50.03982578506278,1238.338948439031,True
2024-05-26 13:10:00,2024,11,Hawthorn,Brisbane Lions,away,Brisbane Lions,0.7643823385140761,0.6501182033096927,0.11426413520438339,1.48,0.13128586100083262,84.6752057586895,0.06837805260460032,False,-84.6752057586895,1153.6637426803413,True
2024-05-31 19:40:00,2024,12,Collingwood,Western Bulldogs,home,Collingwood,0.5525129222678402,0.4336734693877551,0.11883945288008513,2.22,0.2265786874346054,53.564675524058615,0.04643005890053389,False,-53.564675524058615,1100.0990671562827,True
2024-06-01 13:45:00,2024,12,Hawthorn,Adelaide,away,Adelaide,0.5560806114431708,0.4805194805194806,0.07556113092369016,2.0,0.11216122288634156,30.847114167093064,0.02804030572158539,False,-30.847114167093064,1069.2519529891897,True
2024-06-08 13:45:00,2024,13,Hawthorn,Greater Western Sydney,home,Hawthorn,0.5637726131989403,0.48927263212977506,0.07449998106916528,1.952,0.10048414096433156,28.215037807393003,0.026387642059961018,True,26.860715992638138,1096.112668981828,True
2024-06-09 15:20:00,2024,13,Sydney,Geelong,home,Sydney,0.8348741134454049,0.7400000000000001,0.09487411344540475,1.3,0.08533634747902635,77.94854299699686,0.07111362289918861,True,23.384562899099063,1119.497231880927,True
2024-06-14 19:40:00,2024,14,Brisbane Lions,St Kilda,away,St Kilda,0.2486391046585109,0.15426251691474968,0.09437658774376123,6.25,0.5539944041156931,29.533104851668675,0.026380685910271102,False,-29.533104851668675,1089.9641270292584,True
2024-06-22 13:45:00,2024,15,Port Adelaide,Brisbane Lions,away,Brisbane Lions,0.6375645929637808,0.5426356589147286,0.09492893404905212,1.77,0.12848932954589198,45.47037659450093,0.04171731478762727,True,35.012189977765715,1124.9763170070241,True
2024-06-29 13:45:00,2024,16,Sydney,Fremantle,away,Fremantle,0.30115425410313656,0.19999999999999998,0.10115425410313658,4.8,0.44554041969505553,32.97515923857286,0.02931186971677997,True,125.30560510657685,1250.281922113601,True
2024-06-29 19:30:00,2024,16,Geelong,Essendon,home,Geelong,0.5444577810261093,0.4177215189873418,0.12673626203876753,2.3,0.2522528963600513,60.651391561493845,0.048510172376932954,True,78.846809029942,1329.128731143543,True
2024-07-06 16:35:00,2024,17,Geelong,Hawthorn,home,Geelong,0.7181180401543397,0.6157635467980296,0.10235449335631008,1.56,0.1202641426407699,71.3600568349074,0.053689349393200844,True,39.961631827548146,1369.0903629710913,True
2024-07-07 13:10:00,2024,17,Melbourne,West Coast,home,Melbourne,0.8961798174293778,0.8219178082191781,0.07426200921019965,1.17,0.04853038639237198,97.70953576626454,0.0713682152829,True,16.610621080264963,1385.7009840513563,True
2024-07-07 16:10:00,2024,17,Brisbane Lions,Adelaide,away,Adelaide,0.3551073338093921,0.21328671328671325,0.14182062052267883,4.5,0.5979830021422644,59.18754532246572,0.042713071581590316,False,-59.18754532246572,1326.5134387288906,True
2024-07-13 13:45:00,2024,18,Hawthorn,Fremantle,home,Hawthorn,0.547840531779941,0.4712041884816754,0.07663634329826557,2.02,0.10663787419548076,34.67072872494755,0.026136733871441362,True,35.3641432994465,1361.8775820283372,True
2024-07-13 19:30:00,2024,18,Melbourne,Essendon,home,Melbourne,0.5061201978390963,0.38118811881188125,0.12493207902721509,2.5,0.26530049459774085,60.21779934894887,0.044216749099623476,True,90.32669902342332,1452.2042810517605,True
2024-07-14 13:10:00,2024,18,Gold Coast,Port Adelaide,home,Gold Coast,0.5987445518576822,0.5242668050869452,0.07447774677073693,1.833,0.09749876355513137,42.49343392317381,0.029261333599979403,True,35.39703045800378,1487.6013115097644,True
2024-07-21 13:10:00,2024,19,Brisbane Lions,Sydney,away,Sydney,0.5412822002891183,0.4675324675324676,0.07374973275665075,2.05,0.10962851059269252,38.82940860394084,0.02610202633159346,False,-38.82940860394084,1448.7719029058235,True
2024-07-21 15:20:00,2024,19,Fremantle,Melbourne,away,Melbourne,0.39940143045306187,0.2758121249741361,0.12358930547892577,3.5,0.3979050065857165,57.64735935669427,0.03979050065857165,False,-57.64735935669427,1391.1245435491292,True
2024-07-27 16:35:00,2024,20,St Kilda,Essendon,home,St Kilda,0.5102936071375445,0.4177215189873418,0.09257208815020268,2.3,0.17367529641635215,46.462301433261075,0.03339909546468311,True,60.40099186323939,1451.5255354123685,True
2024-07-28 13:10:00,2024,20,Collingwood,Richmond,away,Richmond,0.3408816925961804,0.23148148148148148,0.10940021111469891,4.15,0.4146590242741488,47.76890176373842,0.032909446370964185,False,-47.76890176373842,1403.7566336486302,True
2024-08-03 13:45:00,2024,21,North Melbourne,Richmond,away,Richmond,0.6387835395833106,0.5663265306122449,0.07245700897106566,1.7,0.08593201729162797,43.08129975568985,0.03069000617558142,False,-43.08129975568985,1360.6753338929404,True
2024-08-03 19:30:00,2024,21,Port Adelaide,Sydney,home,Port Adelaide,0.6037046542768556,0.5242668050869452,0.07943784918991037,1.833,0.10659063128947632,43.527984039516056,0.031989985380995296,True,36.258810704916876,1396.9341445978573,True
2024-08-04 15:20:00,2024,21,Essendon,Fremantle,home,Essendon,0.5623083549100867,0.4177215189873418,0.1445868359227449,2.3,0.2933092162931993,78.79493445484775,0.056405618517922945,True,102.43341479130206,1499.3675593891594,True
2024-08-04 16:40:00,2024,21,St Kilda,Brisbane Lions,home,St Kilda,0.48419415007180205,0.39999999999999997,0.08419415007180209,2.4,0.162065960172325,43.39222199350708,0.028940350030772322,False,-43.39222199350708,1455.9753373956523,True
2024-08-17 13:45:00,2024,23,Gold Coast,Melbourne,away,Melbourne,0.39675842336480094,0.30131004366812225,0.09544837969667869,3.2,0.2696269547673631,44.61024959526974,0.03063942667810944,True,98.14254910959345,1554.1178865052457,True
2024-08-18 16:40:00,2024,23,West Coast,Carlton,away,Carlton,0.6317208097122362,0.4573643410852713,0.1743564686269649,2.1,0.32661370039569615,115.36277130968564,0.0742303864535673,True,126.89904844065421,1681.0169349459,True
2024-08-24 14:10:00,2024,24,Richmond,Gold Coast,away,Gold Coast,0.7241196387166473,0.6188118811881189,0.10530775752852839,1.54,0.1151442436236369,89.61084420966206,0.05330752019612819,True,48.38985587321751,1729.4067908191175,True
2024-09-06 19:40:00,2024,25,Western Bulldogs,Hawthorn,away,Hawthorn,0.48931411595403873,0.4177215189873418,0.07159259696669695,2.3,0.12542246669428903,41.712781850459244,0.024119705133517123,True,54.22661640559701,1783.6334072247146,True
2024-09-20 19:40:00,2024,27,Sydney,Port Adelaide,away,Port Adelaide,0.3904091247529127,0.2918454935622318,0.0985636311906809,3.3,0.2883501116846118,55.90335784539686,0.031342403443979545,False,-55.90335784539686,1727.7300493793177,True
2025-03-09 15:20:00,2025,0,Greater Western Sydney,Collingwood,home,Greater Western Sydney,0.5504519960701791,0.44102564102564096,0.10942635504453818,2.18,0.19998535143299057,73.20353837001292,0.042369777845972574,True,86.38017527661526,1814.110224655933,True
2025-03-13 19:30:00,2025,1,Richmond,Carlton,home,Richmond,0.16539523548841806,0.08713692946058092,0.07825830602783714,11.0,0.8193475903725986,37.15967103105331,0.020483689759314964,True,371.59671031053307,2185.706934966466,True
2025-03-15 16:15:00,2025,1,Sydney,Brisbane Lions,home,Sydney,0.5234036530734107,0.44102564102564096,0.08237801204776979,2.18,0.14101996370003556,65.30260860760318,0.02987711095339736,False,-65.30260860760318,2120.404326358863,True
2025-03-15 19:35:00,2025,1,Western Bulldogs,North Melbourne,home,Western Bulldogs,0.8526554269070389,0.7081545064377682,0.14450092046927066,1.36,0.15961138059357294,212.0404326358863,0.1,True,76.33455574891909,2196.738882107782,True
2025-03-16 12:35:00,2025,1,Adelaide,St Kilda,away,St Kilda,0.3696250935236224,0.26,0.10962509352362237,3.7,0.36761284603740285,74.77309559746894,0.03403822648494471,False,-74.77309559746894,2121.965786510313,True
2025-03-16 18:10:00,2025,1,West Coast,Gold Coast,away,Gold Coast,0.6793157220233079,0.6079404466501241,0.07137527537318378,1.58,0.07331884079682655,67.06037572304416,0.03160294861932178,True,38.89501791936562,2160.860804429679,True
2025-03-21 19:40:00,2025,2,Western Bulldogs,Collingwood,home,Western Bulldogs,0.43100815085200034,0.30131004366812225,0.1296981071838781,3.2,0.3792260827264011,93.11986115691899,0.043093873037091036,False,-93.11986115691899,2067.74094327276,True
2025-03-22 16:15:00,2025,2,Port Adelaide,Richmond,away,Richmond,0.24741929314156996,0.1423125794155019,0.10510671372606806,6.75,0.6700802287055971,60.24140539878862,0.029133922987199877,False,-60.24140539878862,2007.4995378739713,True
2025-03-30 15:20:00,2025,3,Adelaide,North Melbourne,home,Adelaide,0.9247864367053475,0.8457374830852504,0.07904895362009712,1.14,0.05425653784409612,194.49995472975834,0.09688667472160029,True,27.229993662166148,2034.7295315361375,True
2025-04-10 19:40:00,2025,5,Adelaide,Geelong,away,Geelong,0.4499225780164062,0.3372093023255814,0.11271327569082484,2.85,0.28227934734675775,77.61650326881013,0.038145857749561855,True,143.59053104729875,2178.320062583436,True
2025-04-13 12:35:00,2025,5,Richmond,Fremantle,home,Richmond,0.2151021301595461,0.12087912087912087,0.09422300928042524,8.0,0.7208170412763688,56.077507945155254,0.025743465759870316,False,-56.077507945155254,2122.242554638281,True
2025-04-13 15:20:00,2025,5,St Kilda,Greater Western Sydney,away,Greater Western Sydney,0.7278932038389343,0.6411483253588518,0.0867448784800825,1.5,0.09183980575840145,97.4531719950967,0.045919902879200725,True,48.72658599754835,2170.9691406358293,True
2025-04-26 16:15:00,2025,7,Port Adelaide,North Melbourne,home,Port Adelaide,0.9472092629101934,0.867224880382775,0.07998438252741835,1.11,0.05140228183031473,217.09691406358294,0.1,True,23.880660546994147,2194.8498011828233,True
2025-04-26 19:35:00,2025,7,Greater Western Sydney,Western Bulldogs,home,Greater Western Sydney,0.7642173741174986,0.6234718826405868,0.14074549147691173,1.54,0.17689475614094785,179.74880571585342,0.081895720435624,False,-179.74880571585342,2015.1009954669698,True
2025-05-09 19:40:00,2025,9,St Kilda,Carlton,home,St Kilda,0.4649912366964896,0.39205955334987597,0.07293168334661365,2.45,0.13922852990639967,48.37233607099805,0.02400491894937925,False,-48.37233607099805,1966.7286593959718,True
2025-05-10 16:15:00,2025,9,Essendon,Sydney,home,Essendon,0.5792079584517329,0.4177215189873418,0.16148643946439112,2.3,0.33217830443898555,125.63549834032943,0.06388044316134338,True,163.32614784242824,2130.0548072384,True
2025-05-10 19:35:00,2025,9,Gold Coast,Western Bulldogs,away,Western Bulldogs,0.5593557315314789,0.4675324675324676,0.0918232639990113,2.05,0.1466792496395316,74.38924781352516,0.03492363086655515,False,-74.38924781352516,2055.6655594248746,True
2025-05-10 20:10:00,2025,9,Port Adelaide,Adelaide,home,Port Adelaide,0.424093300573347,0.30131004366812225,0.12278325690522474,3.2,0.35709856183471034,83.41763805497364,0.04057938202667163,False,-83.41763805497364,1972.247921369901,True
2025-05-11 15:20:00,2025,9,Geelong,Greater Western Sydney,away,Greater Western Sydney,0.4223881423024928,0.3181818181818181,0.10420632412067465,3.0,0.2671644269074783,65.86431070403187,0.03339555336343479,True,131.72862140806373,2103.976542777965,True
2025-05-16 19:40:00,2025,10,Sydney,Carlton,home,Sydney,0.6614037816750442,0.5904522613065327,0.07095152036851149,1.63,0.07808816413032199,65.1966926979338,0.03098736671838175,True,41.073916399698284,2145.050459177663,True
2025-05-17 16:15:00,2025,10,Greater Western Sydney,Fremantle,away,Fremantle,0.3602243305129391,0.2758121249741361,0.08441220553880302,3.5,0.2607851567952869,55.939732033044905,0.02607851567952869,True,139.84933008261225,2284.899789260275,True
2025-05-17 19:35:00,2025,10,Western Bulldogs,Essendon,away,Essendon,0.3988355385775817,0.22586520947176686,0.17297032910581484,4.25,0.6950510389547222,122.16322864867539,0.05346546453497863,False,-122.16322864867539,2162.7365606116,True
2025-05-18 13:10:00,2025,10,Richmond,North Melbourne,home,Richmond,0.6013488140622413,0.38118811881188125,0.22016069525036003,2.5,0.5033720351556031,181.4435173367484,0.08389533919260052,False,-181.4435173367484,1981.2930432748517,True
2025-05-23 19:40:00,2025,11,Essendon,Richmond,away,Richmond,0.3226637180866727,0.2409867172675522,0.08167700081912052,4.0,0.29065487234669085,47.98937304786989,0.02422123936222424,False,-47.98937304786989,1933.303670226982,True
2025-05-24 16:15:00,2025,11,Hawthorn,Brisbane Lions,away,Brisbane Lions,0.47803774072669303,0.34426229508196726,0.13377544564472577,2.8,0.3385056740347404,90.89364750055863,0.04701467694926951,True,163.60856550100553,2096.9122357279875,True
2025-05-31 13:20:00,2025,12,Gold Coast,Fremantle,away,Fremantle,0.38691139790730544,0.30131004366812225,0.08560135423918319,3.2,0.23811647330337748,56.73969845434647,0.027058690148111075,True,124.82733659956224,2221.73957232755,True
2025-05-31 16:15:00,2025,12,Greater Western Sydney,Richmond,away,Richmond,0.18302100332372118,0.09169550173010381,0.09132550159361737,10.5,0.9217205348990725,53.89007860558384,0.024255803549975592,False,-53.89007860558384,2167.849493721966,True
2025-05-31 19:35:00,2025,12,Sydney,Adelaide,home,Sydney,0.47287136435011956,0.39205955334987597,0.0808118110002436,2.45,0.15853484265779305,59.25511696430831,0.027333593561688452,False,-59.25511696430831,2108.5943767576578,True
2025-06-05 19:30:00,2025,13,Western Bulldogs,Hawthorn,away,Hawthorn,0.40398137324169314,0.2758121249741361,0.12816924826755705,3.5,0.41393480634592594,87.28206050052896,0.0413934806345926,True,218.20515125132238,2326.79952800898,True
2025-06-06 19:40:00,2025,13,Adelaide,Brisbane Lions,away,Brisbane Lions,0.4903297224147928,0.36714975845410625,0.12317996396068653,2.62,0.2846638727267571,102.21539578731893,0.04392960998869708,False,-102.21539578731893,2224.584132221661,True
2025-06-08 15:20:00,2025,13,North Melbourne,West Coast,home,North Melbourne,0.7136654441469737,0.5725190839694657,0.14114636017750803,1.68,0.19895794616691587,162.72010662585754,0.07314630373783672,True,110.64967250558311,2335.233804727244,True
2025-06-08 19:20:00,2025,13,Carlton,Essendon,away,Essendon,0.4244295258169951,0.30131004366812225,0.12311948214887286,3.2,0.35817448261438445,95.04785906725013,0.040701645751634596,False,-95.04785906725013,2240.185945659994,True
2025-06-21 13:20:00,2025,15,Carlton,North Melbourne,away,North Melbourne,0.31253726681599714,0.23148148148148148,0.08105578533451566,4.15,0.2970296572863882,52.809655848981855,0.02357378232431652,True,166.35041592429286,2406.536361584287,True
2025-06-29 17:10:00,2025,16,Fremantle,St Kilda,home,Fremantle,0.842184085237952,0.7504873294346978,0.0916967558032542,1.28,0.07799562910457852,167.58867632572316,0.0696389545576594,True,46.92482937120249,2453.4611909554897,True
2025-07-04 20:20:00,2025,17,West Coast,Greater Western Sydney,away,Greater Western Sydney,0.80442446784849,0.7081545064377682,0.09626996141072175,1.36,0.09401727627394646,160.18592959546385,0.06528977519024058,True,57.666934654367,2511.128125609857,True
2025-07-05 19:35:00,2025,17,Brisbane Lions,Port Adelaide,away,Port Adelaide,0.28044504342796406,0.19999999999999998,0.08044504342796407,4.8,0.3461362084542273,57.18370844351096,0.022772118977251798,False,-57.18370844351096,2453.944417166346,True
2025-07-12 16:15:00,2025,18,Greater Western Sydney,Geelong,home,Greater Western Sydney,0.5171758883969082,0.44102564102564096,0.07615024737126724,2.18,0.12744343670525993,66.25828601850955,0.027000728115521167,True,78.18477750184128,2532.129194668187,True
2025-07-25 19:50:00,2025,20,Greater Western Sydney,Sydney,away,Sydney,0.4290588419048935,0.3372093023255814,0.09184953957931213,2.85,0.22281769942894658,76.2436759206536,0.030110499922830616,False,-76.2436759206536,2455.8855187475338,True
2025-08-01 19:40:00,2025,21,Adelaide,Hawthorn,away,Hawthorn,0.4355741032707773,0.35885167464114837,0.07672242862962891,2.68,0.1673385967656832,61.155422101841395,0.024901576899655234,False,-61.155422101841395,2394.7300966456924,True
2025-08-09 13:20:00,2025,22,Richmond,St Kilda,away,St Kilda,0.8254716805399236,0.7081545064377682,0.11731717410215536,1.36,0.12264148553429616,203.95365035160847,0.08516769828770564,True,73.42331412657907,2468.1534107722714,True
2025-08-09 16:15:00,2025,22,Brisbane Lions,Sydney,away,Sydney,0.32293207200013174,0.2409867172675522,0.08194535473257955,4.0,0.29172828800052697,60.00251408727135,0.024310690666710582,True,180.00754226181405,2648.1609530340857,True
2025-08-16 19:35:00,2025,23,Adelaide,Collingwood,home,Adelaide,0.7537211330496782,0.6411483253588518,0.11257280769082645,1.5,0.13058169957451737,172.9006789970323,0.06529084978725869,True,86.45033949851614,2734.611292532602,True
2025-08-22 19:10:00,2025,24,Collingwood,Melbourne,away,Melbourne,0.3162699503517705,0.2409867172675522,0.07528323308421833,4.0,0.2650798014070821,60.40751819584218,0.022089983450590173,False,-60.40751819584218,2674.2037743367596,True
2025-08-24 12:20:00,2025,24,Greater Western Sydney,St Kilda,away,St Kilda,0.2767900730675813,0.1849529780564263,0.091837095011155,5.2,0.4393083799514229,69.92857903356324,0.02614930833044184,False,-69.92857903356324,2604.275195303196,True
2025-09-06 19:35:00,2025,25,Fremantle,Gold Coast,away,Gold Coast,0.5231955931606096,0.4177215189873418,0.10547407417326782,2.3,0.20334986426940194,101.84211682405294,0.03910574312873115,True,132.3947518712688,2736.669947174465,True
2025-09-19 19:40:00,2025,27,Geelong,Hawthorn,away,Hawthorn,0.5106057076266086,0.38423645320197053,0.1263692544246381,2.5,0.27651426906652155,126.12138168654388,0.046085711511086924,False,-126.12138168654388,2610.548565487921,True
2025-09-20 17:15:00,2025,27,Collingwood,Brisbane Lions,away,Brisbane Lions,0.5352013510612844,0.4177215189873418,0.11747983207394264,2.3,0.23096310744095405,115.95007861742603,0.04441598220018348,True,150.73510220265382,2761.283667690575,True
2025-09-27 14:30:00,2025,28,Geelong,Brisbane Lions,away,Brisbane Lions,0.4840310997168209,0.3765281173594133,0.10750298235740763,2.55,0.23427930427789323,104.34058331942859,0.037786984560950525,True,161.72790414511428,2923.011571835689,True
